alpha,cl,cd,cm,re,mach,n_crit,xtrip1,xtrip2
-10.0,-0.35651105055815424,0.12805862502259782,-0.035429595202809305,20000.0,0.0,5.0,1.0,1.0
-9.75,-0.3612383175766846,0.12472478069940539,-0.03677520040589403,20000.0,0.0,5.0,1.0,1.0
-9.5,-0.35528829837112913,0.12105459198767525,-0.036815359606972936,20000.0,0.0,5.0,1.0,1.0
-9.25,-0.36638103297360364,0.11806174065344614,-0.038069600081098574,20000.0,0.0,5.0,1.0,1.0
-9.0,-0.36328494751279083,0.11469997396199179,-0.03783110108478936,20000.0,0.0,5.0,1.0,1.0
-8.75,-0.3665239343896843,0.11167823803504971,-0.03773300688391863,20000.0,0.0,5.0,1.0,1.0
-8.5,-0.3727217390495668,0.10880551436271274,-0.0375117018182014,20000.0,0.0,5.0,1.0,1.0
-8.25,-0.3812596077102988,0.10602387509813747,-0.03712597465997306,20000.0,0.0,5.0,1.0,1.0
-8.0,-0.3909347016844067,0.10316420461976988,-0.03688102624697177,20000.0,0.0,5.0,1.0,1.0
-7.75,-0.3992799939580511,0.10000262890972555,-0.03718409704092135,20000.0,0.0,5.0,1.0,1.0
-7.5,-0.408201334959037,0.09671517657641442,-0.037637770567461135,20000.0,0.0,5.0,1.0,1.0
-7.25,-0.4175612000855573,0.09324372869985467,-0.03829162523174058,20000.0,0.0,5.0,1.0,1.0
-7.0,-0.4264694571249388,0.08958676246948818,-0.03910842653965525,20000.0,0.0,5.0,1.0,1.0
-6.75,-0.4315156850160626,0.08602562851655653,-0.039507195426281276,20000.0,0.0,5.0,1.0,1.0
-6.5,-0.431163230547508,0.08293534331976388,-0.03898146607842432,20000.0,0.0,5.0,1.0,1.0
-6.25,-0.4308255557781444,0.07975143847873922,-0.038826545296945826,20000.0,0.0,5.0,1.0,1.0
-6.0,-0.43028828748330555,0.07625923873902102,-0.039343053468861515,20000.0,0.0,5.0,1.0,1.0
-5.75,-0.42811825636845985,0.07241026943916726,-0.04056666252900402,20000.0,0.0,5.0,1.0,1.0
-5.5,-0.42302145076745695,0.06816452109781782,-0.04258589752661383,20000.0,0.0,5.0,1.0,1.0
-5.25,-0.4128622314895618,0.06536339533998019,-0.042419778235145485,20000.0,0.0,5.0,1.0,1.0
-5.0,-0.40086831756929747,0.06179151442921187,-0.04395551882912469,20000.0,0.0,5.0,1.0,1.0
-4.75,-0.3862012169995562,0.058818807449409816,-0.044716284710429426,20000.0,0.0,5.0,1.0,1.0
-4.5,-0.36763841567875677,0.05541782291309341,-0.04682452096553899,20000.0,0.0,5.0,1.0,1.0
-4.25,-0.35015731897495767,0.05331796042599027,-0.046842403022731495,20000.0,0.0,5.0,1.0,1.0
-4.0,-0.3304520860919862,0.05109542952913567,-0.047493185602169315,20000.0,0.0,5.0,1.0,1.0
-3.75,-0.30895273284269603,0.049055198143392105,-0.04824049735449732,20000.0,0.0,5.0,1.0,1.0
-3.5,-0.28677099609016615,0.04732457367744312,-0.048814287801819754,20000.0,0.0,5.0,1.0,1.0
-3.25,-0.2633274350394459,0.045770695595590334,-0.04944506140848177,20000.0,0.0,5.0,1.0,1.0
-3.0,-0.23930087512361517,0.04445732919178596,-0.049984900935322915,20000.0,0.0,5.0,1.0,1.0
-2.75,-0.2162385806261691,0.04340386454672034,-0.050152716180956826,20000.0,0.0,5.0,1.0,1.0
-2.5,-0.19281655931692224,0.04244766533588067,-0.05037288165160033,20000.0,0.0,5.0,1.0,1.0
-2.25,-0.16961452356543869,0.04161466751375164,-0.050520270108380096,20000.0,0.0,5.0,1.0,1.0
-2.0,-0.14694819577132617,0.04088376550772177,-0.05053828538201741,20000.0,0.0,5.0,1.0,1.0
-1.75,-0.12426308127207215,0.04023095630321906,-0.050583686679403855,20000.0,0.0,5.0,1.0,1.0
-1.5,-0.10261425075617292,0.03963156626508653,-0.05036502045382826,20000.0,0.0,5.0,1.0,1.0
-1.25,-0.08188930421536679,0.03906204420466795,-0.049879201172443335,20000.0,0.0,5.0,1.0,1.0
-1.0,-0.06265930200110145,0.03844036778584632,-0.04888832271905619,20000.0,0.0,5.0,1.0,1.0
-0.75,-0.03765816269376287,0.03740651545215474,-0.047554367816467304,20000.0,0.0,5.0,1.0,1.0
-0.5,0.004710474852839855,0.03710833273287641,-0.051411015694240336,20000.0,0.0,5.0,1.0,1.0
-0.25,0.04689399293847687,0.03810341455746023,-0.055740854298241764,20000.0,0.0,5.0,1.0,1.0
0.0,0.08605815319058084,0.039111002687375655,-0.05924501810224423,20000.0,0.0,5.0,1.0,1.0
0.25,0.12181655250092438,0.040080586298904236,-0.062045426085795385,20000.0,0.0,5.0,1.0,1.0
0.5,0.15690205864561116,0.041065586354273605,-0.06463914318578366,20000.0,0.0,5.0,1.0,1.0
0.75,0.1881522853650367,0.04201141118642187,-0.06653608428693189,20000.0,0.0,5.0,1.0,1.0
1.0,0.21955736494144912,0.04298702327810937,-0.0683993565409987,20000.0,0.0,5.0,1.0,1.0
1.25,0.2510804215442311,0.04399165008123915,-0.07023670479543413,20000.0,0.0,5.0,1.0,1.0
1.5,0.2801579459594064,0.04498692781402021,-0.07163170275531211,20000.0,0.0,5.0,1.0,1.0
1.75,0.3081423742369897,0.04600310976769115,-0.07282761051560138,20000.0,0.0,5.0,1.0,1.0
2.0,0.33828402701362814,0.04705149958343192,-0.0743028645216762,20000.0,0.0,5.0,1.0,1.0
2.25,0.3653078152724742,0.0481109822841292,-0.07528130282861484,20000.0,0.0,5.0,1.0,1.0
2.5,0.38921926239288585,0.04918985273120706,-0.07578332743106146,20000.0,0.0,5.0,1.0,1.0
2.75,0.41431028997905256,0.05030311454685934,-0.07644051993715988,20000.0,0.0,5.0,1.0,1.0
3.0,0.43941231883595894,0.05144660926265926,-0.07708230214189915,20000.0,0.0,5.0,1.0,1.0
3.25,0.46427306150416797,0.0526133618172011,-0.07766250326765155,20000.0,0.0,5.0,1.0,1.0
3.5,0.4883208896002714,0.0538187324072433,-0.07812795845013479,20000.0,0.0,5.0,1.0,1.0
3.75,0.5118791010558956,0.05504902101472952,-0.07850201745884323,20000.0,0.0,5.0,1.0,1.0
4.0,0.5344564539721801,0.05632817325555586,-0.07875658477821078,20000.0,0.0,5.0,1.0,1.0
4.25,0.5563692941575933,0.05764245039724796,-0.07891585186735367,20000.0,0.0,5.0,1.0,1.0
4.5,0.5775258194547427,0.05899906403832157,-0.07898030185300914,20000.0,0.0,5.0,1.0,1.0
4.75,0.5978052848738492,0.06040816803323055,-0.07895148351035583,20000.0,0.0,5.0,1.0,1.0
5.0,0.6176293082235074,0.06185223144313833,-0.07885933382442907,20000.0,0.0,5.0,1.0,1.0
5.25,0.6366746642947511,0.06335282662166013,-0.07869605313823683,20000.0,0.0,5.0,1.0,1.0
5.5,0.6551817995544454,0.06490040553604608,-0.07847930261121219,20000.0,0.0,5.0,1.0,1.0
5.75,0.6733089896414823,0.06648635008140034,-0.07821709884272095,20000.0,0.0,5.0,1.0,1.0
6.0,0.6907521989681467,0.06812665600675229,-0.07789434067285302,20000.0,0.0,5.0,1.0,1.0
6.25,0.7077085557240719,0.06980989559427196,-0.07752081119071619,20000.0,0.0,5.0,1.0,1.0
6.5,0.7242845175083821,0.0715325140355955,-0.07710591686876778,20000.0,0.0,5.0,1.0,1.0
6.75,0.7403310773912266,0.07330894800340142,-0.07665291770222195,20000.0,0.0,5.0,1.0,1.0
7.0,0.7558835807822496,0.07513406225001008,-0.07615948618536002,20000.0,0.0,5.0,1.0,1.0
7.25,0.7709797935466222,0.07699927968464527,-0.0756200620924139,20000.0,0.0,5.0,1.0,1.0
7.5,0.7855394507197354,0.07891397925374133,-0.07503939634653771,20000.0,0.0,5.0,1.0,1.0
7.75,0.7996375122933383,0.08087342793311766,-0.07442071410814367,20000.0,0.0,5.0,1.0,1.0
8.0,0.8134561003727088,0.08286499245869497,-0.07376780647488833,20000.0,0.0,5.0,1.0,1.0
8.25,0.827328083757675,0.08486497488148312,-0.07308426357809943,20000.0,0.0,5.0,1.0,1.0
8.5,0.8417146844735924,0.08684101277449548,-0.07237342350151645,20000.0,0.0,5.0,1.0,1.0
8.75,0.8571041920634349,0.08875005415343964,-0.07162399020188048,20000.0,0.0,5.0,1.0,1.0
9.0,0.8747957503027014,0.09048567955112234,-0.07081940548707605,20000.0,0.0,5.0,1.0,1.0
9.25,0.8775076268563969,0.09318555057393249,-0.06979909429504506,20000.0,0.0,5.0,1.0,1.0
9.5,0.8830641624672413,0.09573000143171176,-0.06884876972114425,20000.0,0.0,5.0,1.0,1.0
9.75,0.8936504916629904,0.09791282573166707,-0.0678767849295406,20000.0,0.0,5.0,1.0,1.0
10.0,0.9122473050148305,0.09940045431006941,-0.06670462604037386,20000.0,0.0,5.0,1.0,1.0
10.25,0.9136570682761918,0.10229128177832164,-0.06578377562806753,20000.0,0.0,5.0,1.0,1.0
10.5,0.9174725888168261,0.10500082992929863,-0.06486956990150977,20000.0,0.0,5.0,1.0,1.0
10.75,0.9374967662809914,0.10607166380657007,-0.06328220509532313,20000.0,0.0,5.0,1.0,1.0
11.0,0.9323056690142489,0.10973465527852834,-0.06280787700821198,20000.0,0.0,5.0,1.0,1.0
11.25,0.9377172683460631,0.1123037910949144,-0.061892050799704376,20000.0,0.0,5.0,1.0,1.0
11.5,0.9497580159069497,0.11407675858937709,-0.060540216246837066,20000.0,0.0,5.0,1.0,1.0
11.75,0.9447739563093354,0.118034655860422,-0.060496302718317095,20000.0,0.0,5.0,1.0,1.0
12.0,0.9534674543795674,0.12026918730925391,-0.05946624270502941,20000.0,0.0,5.0,1.0,1.0
12.25,0.9588305281504499,0.12300614465249887,-0.05877382640234261,20000.0,0.0,5.0,1.0,1.0
12.5,0.954061582743835,0.12738005221338974,-0.05925966631004854,20000.0,0.0,5.0,1.0,1.0
12.75,0.9527484157325782,0.1313854837975637,-0.05959880885829521,20000.0,0.0,5.0,1.0,1.0
13.0,0.9529589175362174,0.1352830843979381,-0.05993995163589041,20000.0,0.0,5.0,1.0,1.0
13.25,0.9529985688924433,0.13932855659207083,-0.06047038673132904,20000.0,0.0,5.0,1.0,1.0
13.5,0.9520111014135293,0.1437195327008281,-0.0613433556534724,20000.0,0.0,5.0,1.0,1.0
13.75,0.9517743980111707,0.14805772694889774,-0.06227495552146578,20000.0,0.0,5.0,1.0,1.0
14.0,0.9534119581290772,0.1522760914885711,-0.06315265456133905,20000.0,0.0,5.0,1.0,1.0
14.25,0.9576521220463726,0.156066621422093,-0.06374099417862804,20000.0,0.0,5.0,1.0,1.0
14.5,0.9511643682167601,0.16187592076009022,-0.06620976324687707,20000.0,0.0,5.0,1.0,1.0
14.75,0.9506292532961131,0.1666685929711587,-0.0678812360357367,20000.0,0.0,5.0,1.0,1.0
15.0,0.9583631108514196,0.1702601693825817,-0.0683573587338284,20000.0,0.0,5.0,1.0,1.0
